NAME,CAS-RN,DATE
Neisseria meningitidis group C capsular polysaccharide tetanus toxoid conjugate antigen,,2020.311
Neisseria meningitidis group Y capsular polysaccharide tetanus toxoid conjugate antigen,,2020.311
Neisseria meningitidis group W-135 capsular polysaccharide tetanus toxoid conjugate antigen,,2020.311
Selpercatinib,2152628-33-4,2020.352
Zavegepant,1337918-83-8,2023.416
Fluoroestradiol F-18,94153-53-4,2020.385
Cedazuridine,1141397-80-9,2020.516
Tozinameran,2417899-77-3,2020.948
Brexucabtagene autoleucel,,2020.563
Influenza A virus A/Hawaii/70/2019 (H1N1) recombinant hemagglutinin antigen,,2020.503
Influenza A virus A/Minnesota/41/2019 (H3N2) recombinant hemagglutinin antigen,,2020.503
Influenza B virus B/Washington/02/2019 recombinant hemagglutinin antigen,,2020.503
Influenza A virus A/Guangdong-Maonan/SWL1536/2019 CNIC-1909 (H1N1) antigen (formaldehyde inactivated),,2020.503
Influenza A virus A/Hong Kong/2671/2019 IVR-208 (H3N2) antigen (formaldehyde inactivated),,2015.899
Influenza A virus A/Victoria/2454/2019 IVR-207 (H1N1) antigen (formaldehyde inactivated),,2015.899
Influenza B virus B/Victoria/705/2018 BVR-11 antigen (formaldehyde inactivated),,2015.899
"Influenza A virus A/Nebraska/14/2019 (H1N1) antigen (MDCK cell derived, propiolactone inactivated)",,2020.503
"Influenza A virus A/Delaware/39/2019 (H3N2) antigen (MDCK cell derived, propiolactone inactivated)",,2020.503
"Influenza B virus B/Darwin/7/2019 antigen (MDCK cell derived, propiolactone inactivated)",,2020.503
Influenza A virus A/Hong Kong/2671/2019 NIB-121 (H3N2) antigen (formaldehyde inactivated),,2020.503
Influenza A virus A/Victoria/2454/2019 IVR-207 (H1N1) antigen (propiolactone inactivated),,2020.503
Influenza A virus A/Hong Kong/2671/2019 IVR-208 (H3N2) antigen (propiolactone inactivated),,2020.503
Influenza B virus B/Victoria/705/2018 BVR-11 antigen (propiolactone inactivated),,2020.503
"Influenza A virus A/Guangdong-Maonan/SWL1536/2019 CNIC-1909 (H1N1) antigen (UV, formaldehyde inactivated)",,2020.503
"Influenza A virus A/Hong Kong/2671/2019 NIB-121 (H3N2) antigen (UV, formaldehyde inactivated)",,2020.503
"Influenza B virus B/Washington/02/2019 antigen (UV, formaldehyde inactivated)",,2020.503
Bamlanivimab,2423943-37-5,2020.858
Belantamab mafodotin,2050232-20-5,2020.596
Influenza A virus A/Hawaii/66/2019 (H1N1) live (attenuated) antigen,,2020.609
Influenza A virus A/Hong Kong/2671/2019 (H3N2) live (attenuated) antigen,,2020.609
Influenza B virus B/Washington/02/2019 live (attenuated) antigen,,2020.609
Metronidazole benzoate,13182-89-3,2012.292
Satralizumab,1535963-91-7,2020.62
Iron polymaltose,53858-86-9,2006.249
Retifanlimab,2079108-44-2,2023.222
Anise oil,8007-70-3,2020.246
Mebrofenin,78266-06-5,1987.058
Influenza B virus B/Phuket/3073/2013 BVR-1B antigen (formaldehyde inactivated),,2020.142
Zinc phenolsulfonate,127-82-2,1982.0
Nuvaxovid,,2022.047
Boldo leaf extract,,1992.0
Potassium aspartate,7259-25-8,1988.0
Hemicellulase,9025-56-3,2019.8
Pralsetinib,2097132-94-8,2020.678
Lactobacillus acidophilus,68333-16-4,1997.288
Orthosiphon aristatus leaf,,1995.0
Hawthorn leaf with flower,,2023.767
Pine tar,8011-48-1,1967.0
Janssen COVID-19 Vaccine,,2021.011
Copper oxodotreotide Cu-64,1426155-87-4,2020.705
Agalsidase alfa,,2004.213
Haemophilus influenzae b polysaccharide-tetanus conjugate,,2021.211
Methylisothiazolinone,2682-20-4,2020.383
Senna leaf,,1951.0
Etesevimab,2423948-94-9,2021.11
Atoltivimab,2135632-29-8,2020.787
Maftivimab,2135632-36-7,2020.787
Odesivimab,2135632-30-1,2020.787
o-Cymen-5-ol,3228-02-2,2020.781
Acetylene,74-86-2,1962.0
Anethole,4180-23-8,1980.0
Ammonium carbonate,506-87-6,1952.0
Ferric glycerophosphate,1301-70-8,1997.397
Lumasiran,1834610-13-7,2020.896
Influenza virus type A (H1N1),,2010.819
Influenza virus type A (H3N2),,2010.819
Influenza virus type B (Victoria),,2014.775
Influenza virus type B (Yamagata),,2014.775
Imdevimab,2415933-40-1,2020.891
Casirivimab,2415933-42-3,2020.891
Hesperidin methylchalcone,24292-52-2,2024.779
Piroctone,50650-76-5,2024.617
Sodium camphorsulfonate,21791-94-6,1982.0
Stearyl alcohol,112-92-5,2024.087
Troclosene,2782-57-2,2020.407
Naxitamab,1879925-92-4,2020.902
Influenza virus type B,,2010.819
Berotralstat,1809010-50-1,2020.926
Cinnamon oil,8007-80-5,1964.0
Garlic oil,8000-78-0,2022.726
Rurioctocog alfa pegol,1417412-83-9,2020.959
Gallium Ga-68 gozetotide,1906894-20-9,2020.94
Thenyldiamine,91-79-2,1993.0
Atogepant,1374248-81-3,2021.748
Avalglucosidase alfa,1802558-87-7,2021.597
Bakuchiol,10309-37-2,2024.087
Crovalimab,1917321-26-6,2024.47
Ensifentrine,1884461-72-6,2024.486
Finerenone,1050477-31-0,2021.521
Foscarbidopa,1907685-81-7,2022.279
Eplontersen,1637600-16-8,2023.973
Iptacopan,1644670-37-0,2023.929
Lazertinib,1903008-80-9,2024.637
Leniolisib,1354690-24-6,2023.241
Lonapegsomatropin,1934255-39-6,2021.649
Loncastuximab tesirine,1879918-31-6,2021.329
Maralixibat,716313-53-0,2021.745
Mitapivat,1260075-17-9,2022.134
Nirsevimab,1989556-22-0,2023.545
Odevixibat,501692-44-0,2021.551
Olutasidenib,1887014-12-1,2022.918
Gallium-68 PSMA,1366302-52-4,2021.962
Rezafungin,1396640-59-7,2023.438
Sotrovimab,2423014-07-5,2021.4
Autologous peripheral blood-derived CD34+ cells,,2020.97
Glofitamab,2229047-91-8,2023.455
Ansuvimab,2375952-29-5,2020.973
Axatilimab,2155851-88-8,2024.62
Mobocertinib,1847461-43-1,2021.707
Cilgavimab,2420563-99-9,2021.937
Tixagevimab,2420564-02-7,2021.937
Regdanvimab,2444308-95-4,2021.882
Vilobelimab,2250440-41-4,2023.258
Ethyl methoxycinnamate,24393-56-4,2020.888
Birch bark extract,84012-15-7,2021.112
Bacillus clausii,,2022.334
Bifidobacterium bifidum,,2003.671
Lactobacillus delbrueckii bulgaricus,,1961.0
Lactobacillus casei,68333-14-2,2004.251
Lactobacillus fermentum,,2022.307
Lactobacillus gasseri,,2022.532
Lactobacillus salivarius,,2019.088
Malpighia emarginata extract,,1994.0
Streptococcus thermophilus,,1961.0
Bifidobacterium breve,,2019.088
Bifidobacterium animalis lactis,,2018.321
Lactobacillus paracasei,,2020.47
Rosa canina fruit,,2024.087
Sepia esculenta bone,,2024.087
Mentha arvensis leaf oil,,2024.087
Darvadstrocel,,2020.959
Lisocabtagene maraleucel,,2021.099
Influenza A virus A/Victoria/2570/2019 IVR-215 (H1N1) antigen (formaldehyde inactivated),,2020.142
Pinus densiflora whole,,2020.251
N-Alkyl dimethyl benzyl ammonium chloride (C12-C18),68391-01-5,2020.678
Ascophyllum nodosum,,2018.164
Frankincense,,2018.164
Goldenseal,,1985.0
Paeonia lactiflora root,,2024.087
Apple cider vinegar,,2024.861
Citrus aurantium fruit,,1961.926
Vitis vinifera seed,,2018.164
Streptococcus pneumoniae type 6a capsular polysaccharide antigen,,2022.43
"Tick-borne encephalitis vaccine (whole virus, inactivated)",,2005.438
Lactobionic acid,96-82-2,2024.087
Thallous chloride Tl-201,55172-29-7,1977.959
Melphalan flufenamide,380449-51-4,2021.156
Fosdenopterin,150829-29-1,2021.244
Serdexmethylphenidate,1996626-29-9,2021.54
"1,3-Bis((1-methylethyl)amino)propan-2-ol",343785-33-1,2020.246
Chamaecyparis obtusa whole,,2021.137
Cryptomeria japonica bark,,2021.137
Caprylhydroxamic acid,7377-03-9,2020.342
Glyceryl laurate,27215-38-9,2020.342
Gastrodia elata whole,,2020.314
Cnidium monnieri fruit,,2020.773
Juniper tar,8013-10-3,1967.0
"Influenza A virus subtype H3N2 haemagglutinin, recombinant",,2021.216
"Influenza A virus subtype H1N1 haemagglutinin, recombinant",,2021.216
"Influenza B virus Victoria lineage haemagglutinin, recombinant",,2021.216
"Influenza B virus Yamagata lineage haemagglutinin, recombinant",,2021.216
Influenza A virus A/Vietnam/1194/2004 (H5N1) antigen (formaldehyde inactivated),,2016.686
Donanemab,1931944-80-7,2024.503
Bacillus calmette-guerin substrain russian BCG-I live antigen,,2021.663
Deucravacitinib,1609392-27-9,2022.69
Teclistamab,2119595-80-9,2022.816
Efanesoctocog alfa,2252477-42-0,2023.145
Idecabtagene vicleucel,,2021.233
Epcoritamab,2134641-34-0,2023.381
Talquetamab,2226212-40-2,2023.605
Foslevodopa,97321-87-4,2022.279
Nirmatrelvir,2628280-40-8,2021.975
Insulin icodec,1188379-43-2,2024.451
Pegcetacoplan,2019171-69-6,2021.367
Amivantamab,2171511-58-1,2021.386
Vutrisiran,1867157-35-4,2022.449
Plasminogen,9001-91-6,2021.425
Belumosudil,911417-87-3,2021.54
Durlobactam,1467829-71-5,2023.43
Influenza A virus A/Tasmania/503/2020 IVR-221 (H3N2) antigen (formaldehyde inactivated),,2021.501
Influenza A virus A/Wisconsin/588/2019 (H1N1) recombinant hemagglutinin antigen,,2021.501
Cipaglucosidase alfa,2359727-71-0,2023.373
Allogeneic cultured keratinocytes and dermal fibroblasts in murine collagen,,2021.455
Streptococcus pneumoniae type 22F capsular polysaccharide diphtheria CRM197 protein conjugate antigen,,1997.674
Streptococcus pneumoniae type 33F capsular polysaccharide diphtheria CRM197 protein conjugate antigen,,1997.674
Corynebacterium diphtheriae CRM197 protein,1272033-67-6,2001.468
Streptococcus pneumoniae type 8 capsular polysaccharide diphtheria CRM197 protein conjugate antigen,,2021.608
Streptococcus pneumoniae type 10A capsular polysaccharide diphtheria CRM197 protein conjugate antigen,,2021.608
Streptococcus pneumoniae type 11A capsular polysaccharide diphtheria CRM197 protein conjugate antigen,,2021.608
Streptococcus pneumoniae type 12F capsular polysaccharide diphtheria CRM197 protein conjugate antigen,,2021.608
Streptococcus pneumoniae type 15B capsular polysaccharide diphtheria CRM197 protein conjugate antigen,,2021.608
Influenza A virus A/Tasmania/503/2020 (H3N2) live (attenuated) antigen,,2021.586
Influenza A virus A/Victoria/1/2020 (H1N1) live (attenuated) antigen,,2021.586
"Influenza A virus A/Victoria/2570/2019 IVR-215 (H1N1) antigen (UV, formaldehyde inactivated)",,2021.501
"Influenza A virus A/Tasmania/503/2020 IVR-221 (H3N2) antigen (UV, formaldehyde inactivated)",,2021.501
Influenza A virus A/Victoria/2570/2019 IVR-215 (H1N1) antigen (propiolactone inactivated),,2021.501
Influenza A virus A/Cambodia/e0826360/2020 IVR-224 (H3N2) antigen (propiolactone inactivated),,2021.501
Influenza A virus A/Tasmania/503/2020 (H3N2) recombinant hemagglutinin antigen,,2021.501
Influenza A virus A/Cambodia/e0826360/2020 IVR-224 (H3N2) antigen (formaldehyde inactivated),,2020.142
"Influenza A virus A/Tasmania/503/2020 (H3N2) antigen (MDCK cell derived, propiolactone inactivated)",,2020.503
"Influenza A virus A/Washington/19/2020 (H1N1) antigen (MDCK cell derived, propiolactone inactivated)",,2020.503
Tisotumab vedotin,1418731-10-8,2021.721
Allogeneic processed thymus tissue,,2021.77
Ciltacabtagene autoleucel,,2022.162
Bortezomib D-mannitol,444576-08-3,2005.088
Elivaldogene autotemcel,,2022.71
Bebtelovimab,2578319-11-4,2022.115
Lutetium Lu-177 vipivotide tetraxetan,1703749-62-5,2022.225
Eladocagene exuparvovec,2098615-91-7,2022.625
Fidanacogene elaparvovec,1954659-47-2,2024.336
Etranacogene dezaparvovec,2156583-26-3,2022.893
Delandistrogene moxeparvovec,2305040-16-6,2023.474
LetibotulinumtoxinA,1800016-51-6,2023.468
Repotrectinib,1802220-02-5,2023.929
Butylated hydroxytoluene,128-37-0,2022.477
Betibeglogene autotemcel,,2021.033
Influenza A virus A/Norway/16606/2021 (H3N2) live (attenuated) antigen,,2022.603
Influenza B virus B/Austria/1359417/2021 live (attenuated) antigen,,2022.603
Influenza A virus A/Darwin/6/2021 IVR-227 (H3N2) antigen (formaldehyde inactivated),,2020.142
Influenza B virus B/Austria/1359417/2021 BVR-26 hemagglutinin antigen (formaldehyde inactivated),,2020.142
"Influenza B virus B/Singapore/WUH4618/2021 antigen (MDCK cell derived, propiolactone inactivated)",,2022.499
"Influenza A virus A/Darwin/11/2021 (H3N2) antigen (MDCK cell derived, propiolactone inactivated)",,2022.499
"Influenza A virus A/Delaware/55/2019 CVR-45 (H1N1) antigen (MDCK cell derived, propiolactone inactivated)",,2022.499
Influenza A virus A/Darwin/9/2021 SAN-010 (H3N2) antigen (formaldehyde inactivated),,2022.126
Influenza B virus B/Michigan/01/2021 antigen (formaldehyde inactivated),,2022.126
Influenza A virus A/Darwin/6/2021 IVR-227 (H3N2) antigen (propiolactone inactivated),,2022.499
Influenza B virus B/Austria/1359417/2021 BVR-26 antigen (propiolactone inactivated),,2022.499
Influenza A virus A/Darwin/6/2021 (H3N2) recombinant hemagglutinin antigen,,2022.499
Influenza B virus B/Austria/1359417/2021 recombinant hemagglutinin antigen,,2022.499
"Influenza A virus A/Darwin/9/2021 IVR-228 (H3N2) antigen (UV, formaldehyde inactivated)",,2022.499
"Influenza B virus B/Austria/1359417/2021 BVR-26 antigen (UV, formaldehyde inactivated)",,2022.499
L-Acetylleucine,1188-21-2,2024.049
Tabelecleucel,,2023.107
Linzagolix,935283-04-8,2022.452
Gadopiclenol,933983-75-6,2022.723
Famtozinameran,,2022.668
Imelasomeran,2763208-92-8,2022.449
Davesomeran,2798905-80-1,2022.573
Vorasidenib,1644545-52-7,2024.601
Lifileucel,2306267-74-1,2024.128
Omidubicel,,2023.332
Tarlatamab,2307488-83-9,2024.374
L-arginine,74-79-3,1980.0
Laurocapram,59227-89-3,2023.97
Obecabtagene autoleucel,,2024.855
Nadofaragene firadenovec,1823059-12-6,2023.679
Xenon Xe-129,13965-99-6,2022.978
Anacaulase,,2022.995
Pirtobrutinib,2101700-15-4,2023.074
Atidarsagene autotemcel,,2021.115
Nedosiran,2266591-83-5,2024.137
Marstacimab,1985638-39-8,2024.847
Fecal microbiota,,2023.025
Influenza A Virus A/Sydney/5/2021 SAN-013 (H1N1) antigen (formaldehyde inactivated),,2023.121
"Respiratory syncytial virus vaccine, adjuvanted",,2023.337
Dextran 1,,2024.087
Perfluorohexyloctane,133331-77-8,2023.378
Beremagene geperpavec,2241888-62-8,2023.381
Flotufolastat F-18,2639294-14-5,2023.397
DaxibotulinumtoxinA,93384-43-1,1989.956
Donislecel,,2023.49
Lotilaner,1369852-71-0,2023.619
Influenza A Virus A/Victoria/4897/2022 IVR-238 (H1N1) antigen (formaldehyde inactivated),,2023.496
Influenza A virus A/West Virginia/30/2022 (H1N1) Recombinant Hemagglutinin Antigen,,2023.496
"Influenza A virus A/Georgia/12/2022 CVR-167 (H1N1) Antigen (MDCK cell derived, propiolactone inactivated)",,2023.499
Influenza A virus A/Victoria/4897/2022 IVR-238 (H1N1) Antigen (propiolactone inactivated),,2023.499
"Influenza A virus A/Victoria/4897/2022 IVR-238 (H1N1) Antigen (UV, formaldehyde inactivated)",,2023.496
Andusomeran,2918977-08-7,2023.696
Raxtozinameran,,2023.696
Peptide YY (1-36),118997-30-1,2024.087
Atelocollagen,,2024.087
Revumenib,2169919-21-3,2024.874
Afamitresgene autoleucel,,2024.587
Ex vivo expanded autologous human corneal epithelial cells containing stem cells,,2016.689
Influenza A virus A/Norway/31694/2022 (H1N1) live (attenuated) antigen,,2023.619
Palopegteriparatide,2222514-07-8,2024.525
Lovotibeglogene autotemcel,,2023.937
Whey,,2010.416
"Chikungunya vaccine (live, attenuated)",,2024.041
Efbemalenograstim alfa,2200269-79-8,2023.896
Recombinant stabilized RSV A prefusion F antigen,,2023.529
Recombinant stabilized RSV B prefusion F antigen,,2023.529
Enmetazobactam,1001404-83-6,2024.161
Graphite,7782-42-5,2023.03
Pemivibart,2858673-18-2,2024.224
Pegulicianine,2230217-17-9,2024.295
Procinonide,58497-00-0,1988.0
Ciprocinonide,58524-83-7,1988.0
Nogapendekin alfa,1622189-43-8,2024.347
Influenza A Virus A/California/122/2022 SAN-022 (H3N2) antigen (formaldehyde inactivated),,2024.123
Diaminopyrimidine oxide,74638-76-9,2024.355
Scarlet red,85-83-6,1994.0
Bacillus coagulans,68038-65-3,2019.088
Bifidobacterium longum,,1997.288
Bos taurus colostrum,,2016.527
Yeast beta-D-glucan,9041-22-9,2024.623
Peptide-T,106362-32-7,2024.087
Lacticaseibacillus rhamnosus,,1961.0
Ophiocordyceps sinensis,,2018.164
Japanese Encephalitis Virus Vaccine Inactivated,,1995.0
Influenza A virus A/Thailand/8/2022 IVR-237 (H3N2) antigen (propiolactone inactivated),,2024.5
"Influenza A virus A/Sydney/1304/2022 (H3N2) antigen (MDCK cell derived, propiolactone inactivated)",,2024.5
Influenza A virus A/Massachusetts/18/2022 (H3N2) recombinant hemagglutinin antigen,,2024.5
Influenza A virus A/Thailand/8/2022 IVR-237 (H3N2) antigen (formaldehyde inactivated),,2024.5
"Influenza A virus A/Thailand/8/2022 IVR-237 antigen (UV, formaldehyde inactivated)",,2024.5
Sofpironium,1628251-49-9,2024.598
Streptococcus pneumoniae type 9N capsular polysaccharide diphtheria CRM197 protein conjugate antigen,,2024.462
Streptococcus pneumoniae type 15A capsular polysaccharide diphtheria CRM197 protein conjugate antigen,,2024.462
Streptococcus pneumoniae type deOAc15B capsular polysaccharide diphtheria CRM197 protein conjugate antigen,,2024.462
Streptococcus pneumoniae type 16F capsular polysaccharide diphtheria CRM197 protein conjugate antigen,,2024.462
Streptococcus pneumoniae type 17F capsular polysaccharide diphtheria CRM197 protein conjugate antigen,,2024.462
Streptococcus pneumoniae type 20A capsular polysaccharide diphtheria CRM197 protein conjugate antigen,,2024.462
Streptococcus pneumoniae type 23A capsular polysaccharide diphtheria CRM197 protein conjugate antigen,,2024.462
Streptococcus pneumoniae type 23B capsular polysaccharide diphtheria CRM197 protein conjugate antigen,,2024.462
Streptococcus pneumoniae type 24F capsular polysaccharide diphtheria CRM197 protein conjugate antigen,,2024.462
Streptococcus pneumoniae type 31 capsular polysaccharide diphtheria CRM197 protein conjugate antigen,,2024.462
Streptococcus pneumoniae type 35B capsular polysaccharide diphtheria CRM197 protein conjugate antigen,,2024.462
Benzgalantamine,224169-27-1,2024.607
Influenza A Virus A/Thailand/8/2022 IVR-237 (H3N2) whole,,2024.598
CX-046684,,2024.623
BNT162b2 Omicron (KP.2),,2024.642
