PMID,PUB_YEAR,PUB_MONTH
9687487,1998,8
9688172,1998,7
9688176,1998,7
9688313,1998,8
9688322,1998,8
9688559,1998,7
31706182,2020,1
31706799,0,0
31707018,2020,2
31707022,2020,3
31708269,2020,1
31708290,2020,3
31708329,2019,12
31708371,2019,12
31708560,2020,4
30133284,2018,9
30133508,2018,0
30133642,0,0
30133708,2018,12
30134015,2018,10
30134094,2019,2
30134565,2018,8
30134967,2018,8
30135190,2018,10
26988189,2014,4
26988371,2016,5
26988612,2016,4
26988681,2016,3
26988727,2016,6
26988804,2016,4
26989142,2016,5
26989591,0,0
12762727,2003,5
12831918,2003,7
12831943,0,0
12831950,0,0
12831990,2003,7
12832128,2003,6
12832131,2003,6
12832498,2003,6
12832658,2003,9
12832850,2003,5
12833237,0,0
12833290,2003,7
12833392,2003,6
12833503,2003,6
12833656,2003,5
12833688,2003,2
12833703,0,0
12834226,2003,6
12834240,2003,6
12834250,2003,6
5492853,1970,10
5492893,1970,10
5492894,1970,10
5493504,1970,10
5493505,1970,10
5493863,1970,11
5494229,1970,11
7588812,1995,10
7588989,0,0
7588993,0,0
7588994,0,0
7588997,0,0
7589051,1995,0
7589152,1995,9
7589164,1995,5
7589166,1995,5
7589182,1995,7
7589193,1995,7
7589212,1995,8
7589213,1995,8
7589216,1995,8
7589493,1995,10
7589524,1995,10
7589721,0,0
7590132,1995,10
7590524,1995,10
7590527,1995,10
7590529,1995,10
7590697,1995,11
7590793,1995,6
7590855,1995,6
7591149,1995,12
7591370,1995,5
7591443,1995,8
7591479,1995,5
7591485,1995,5
7591489,1995,5
19647430,2009,9
19647727,2009,10
19647730,2009,11
19647762,0,0
19647833,2010,2
19647904,2009,11
19647905,2009,11
19647907,2009,12
19647934,2009,12
19647989,2009,10
19648270,2009,9
19649038,2009,8
19649342,2009,6
19649665,2009,11
19649668,2009,9
19649732,2009,0
19649769,2010,4
19649909,2000,11
19649931,2009,8
19650063,2009,11
29084697,2017,9
29085086,0,0
29085442,2017,10
29085609,2017,0
29085754,2017,0
29085766,2017,0
29085897,0,0
29086233,2018,1
29086567,2017,11
29086612,2019,2
29086665,1997,8
29086837,2017,6
29086846,2017,8
29086847,2017,7
29086869,2017,10
13881912,1962,1
13882702,1961,12
15453423,2004,9
15453426,2004,9
15453689,2004,10
15453697,2004,10
15453698,2004,10
15453728,2004,10
15453732,2004,10
15453773,2004,10
15453776,2004,10
15453786,2004,10
15453833,0,0
15454059,2004,7
15454122,2004,12
15454206,2004,11
15454241,2004,11
15454342,2004,10
15454859,2004,10
15455071,2001,0
15455143,2004,10
15455150,2004,10
15455537,0,0
15455608,0,0
15455714,0,0
15455722,0,0
15455723,0,0
15455737,2004,8
1823869,0,0
1823871,0,0
1823872,0,0
1823974,1991,0
1823977,1991,0
1823988,1991,0
1823989,1991,0
1823991,1991,0
1823993,1991,0
1823997,1991,0
1824011,1991,2
1824129,0,0
1824188,0,0
1824189,0,0
23841915,2013,7
23841999,2013,7
23842292,2013,7
23842417,2013,0
23842570,2013,9
23842592,2013,8
23842857,2013,8
23843910,2013,0
22793375,0,0
22794273,2013,0
22794353,2012,8
22794498,2012,7
22794683,0,0
22794799,2012,8
22795050,2012,12
22795156,0,0
22795204,2012,6
22795862,2012,9
22795892,0,0
10210739,0,0
10210743,0,0
10210745,0,0
10210782,0,0
10210785,0,0
10210790,0,0
10210791,0,0
10210796,0,0
10210798,0,0
10210801,0,0
10210802,0,0
10211012,1998,12
10211126,0,0
10211182,1998,10
10211191,1998,10
10211594,1999,3
10211706,1998,10
10211870,1999,4
10212126,1999,4
10212368,1998,10
10212456,1999,4
10212535,0,0
10212543,0,0
10212545,0,0
10212664,0,0
10212853,0,0
10212855,0,0
10212857,0,0
10212859,0,0
10212905,1998,0
10212906,1998,0
10212992,0,0
10212993,0,0
10212994,0,0
7064509,0,0
7065250,1982,4
7066343,1982,3
7066362,1982,2
7066418,1982,1
7066459,1982,3
7066488,1982,3
7066510,1982,1
7066891,1982,5
7066908,1982,5
7067032,1982,0
7067131,1982,3
7067132,1982,3
2870169,1986,2
2870187,1986,4
2870440,1986,1
2870487,0,0
2870496,1986,4
2870685,1986,3
2870719,1986,2
2870782,1986,2
2870888,0,0
2870891,0,0
2870895,0,0
2870898,0,0
2870903,0,0
2870905,0,0
2870933,1986,3
2871034,1986,2
2871036,1986,2
2871038,1986,3
2871138,1986,4
2871168,1986,3
2871178,1986,5
2871191,1986,5
2871381,1986,5
2871497,1986,2
2871818,1986,2
2871840,1986,5
2871841,1986,5
2872028,0,0
2872029,0,0
2872031,0,0
2872033,0,0
2872296,1986,4
2872314,1986,5
2872321,1986,5
2872332,1986,6
2872595,0,0
2872687,1986,3
2872751,1986,0
2872864,1986,4
2872899,1986,3
24365982,2014,4
24366159,2014,0
24366213,2014,3
24366623,2013,0
24367410,2013,11
24367421,2013,0
24367424,2013,0
24367425,2013,0
24367447,2013,0
24367993,2014,1
24368209,2014,1
24368338,0,0
24368569,2013,12
26463366,2015,12
26463755,2015,12
26464047,2016,1
26464098,2016,1
26464973,0,0
33803437,2021,3
33803520,2021,3
33804109,2021,3
33804199,2021,3
33804412,2021,3
33804582,2021,3
33804684,2021,3
33804902,2021,3
33805707,2021,3
25938987,2015,6
25414768,2014,9
25415385,2015,1
25415423,2015,1
25415434,2015,1
25415561,2014,0
25415787,0,0
25415840,2015,2
25416330,2015,2
25416380,2015,1
25416733,0,0
14404541,1960,2
14405117,1959,9
773033,1975,5
773068,1976,0
773522,1976,5
773584,1976,6
773762,1975,0
773932,1976,4
774992,1976,0
775052,1976,4
775053,1976,4
775054,1976,4
775705,1976,5
775786,1975,0
28560345,2017,5
28560864,2017,7
28561221,2017,5
28562055,2017,6
28562088,2018,1
28562756,0,0
20696237,2010,11
20697174,0,0
20697620,2010,10
20697649,2010,10
20697783,2010,9
20697919,2010,12
20698313,0,0
20698500,2010,9
20698656,2010,8
20698700,2010,8
20698739,0,0
11721094,0,0
35377237,0,0
35378134,0,0
16931001,2006,11
37997548,2024,1
37997572,2023,6
37998035,2023,11
37998835,2023,11
37998837,2023,11
37999240,2023,11
38000191,2024,1
27512828,2016,9
27512935,0,0
27513092,2016,9
27513164,2016,9
27513176,2016,9
27513216,2016,9
27513612,2017,1
9161931,0,0
9162038,1997,5
9162170,0,0
9162395,0,0
9162528,1996,4
9162758,1997,2
9163258,1997,1
9163377,1997,5
9163560,1997,5
9163561,1997,5
9163685,1997,5
9163958,1997,4
9164166,1997,3
9164167,1997,3
9164415,1997,5
17026142,2006,8
17026160,2006,8
17026845,0,0
17026850,0,0
17027944,2007,2
17027948,0,0
17027949,0,0
17027999,2006,11
17028090,0,0
17028581,2006,11
17028668,2006,9
25939852,2015,8
25940205,2015,7
25940281,2015,5
25940641,0,0
25940891,2015,5
25941400,2015,5
25941547,2015,3
11783457,0,0
11783587,2001,0
11783633,2001,9
11783638,2001,9
11783655,2001,9
11783710,0,0
11783713,0,0
11783760,2002,1
11783771,0,0
11783783,2001,12
11783785,2001,12
11783793,2001,12
11783880,0,0
11783881,0,0
11783882,0,0
11783883,0,0
11783891,0,0
11783893,0,0
11783900,0,0
11783908,0,0
11783930,2001,12
11783944,0,0
11783953,0,0
11784142,2002,1
11784151,2002,1
11784153,2002,1
11784156,2002,1
11784173,2001,12
11784176,2001,12
11784183,2001,12
11784193,2001,12
11784199,2001,12
11784625,0,0
11784755,2002,1
11784894,0,0
11784907,0,0
11784964,0,0
11784965,0,0
11785001,0,0
11785077,0,0
11785258,0,0
11785314,0,0
11785340,0,0
11785770,2001,12
11785851,2001,12
1821628,1991,12
1821631,1991,12
1821787,0,0
1821794,1991,8
1821797,1991,8
1821808,0,0
1821809,0,0
1822168,1991,0
1822171,1991,0
1822200,1991,0
1822204,1991,0
1822550,1991,12
1822585,1991,7
1822766,0,0
1822768,0,0
1822830,1991,0
1822837,1991,0
1823174,0,0
1823176,0,0
1823190,0,0
1823396,0,0
1823397,0,0
1823402,0,0
1823511,0,0
1823603,0,0
1823605,0,0
1823618,1991,4
1823626,0,0
1823628,0,0
1823629,0,0
1823634,0,0
1823717,1991,0
1823722,1991,0
15977787,0,0
15977793,0,0
15978341,2005,9
15978564,2005,9
15978629,2005,10
15978866,2006,1
15978881,2005,6
15979227,2006,2
15979396,2006,2
15979536,0,0
15979687,2005,12
15979767,2005,11
15979865,0,0
20171758,2010,6
20171759,2010,6
20172025,2010,5
20172097,2010,3
20172218,2010,3
20172287,0,0
20172336,0,0
20172348,0,0
20172722,2010,3
20172734,2010,3
20172767,2010,3
20172790,2010,6
20173751,2010,4
20174308,1977,12
36949821,0,0
36950431,0,0
36950458,0,0
36950469,0,0
36951188,2023,12
36951303,2023,4
674826,1978,6
38521811,2024,3
38522573,2024,10
31181844,2019,6
31181899,2019,6
31181925,2019,6
31182117,2019,6
31182435,2019,8
31182471,2019,8
31182527,2019,8
31183311,2019,6
31183577,2019,6
31183790,2020,2
31183838,2019,9
23317561,0,0
23317771,2013,4
23318055,2013,2
23318470,2013,4
23318773,2013,3
23318836,2013,5
23319388,0,0
23319448,0,0
23319542,2013,2
23319844,2012,12
32231166,2020,3
32231907,2016,6
32231926,2017,3
32231927,2017,3
32231935,2017,9
32231936,2017,9
32231957,2020,3
32232257,2020,4
19123781,2009,3
19123812,2009,2
19123989,0,0
19124146,2009,3
19124635,0,0
19124682,2009,2
19124731,2009,1
19124742,2009,1
19124770,2009,1
19124933,0,0
19124934,0,0
19125399,2009,5
19125430,2009,2
19125568,2009,3
19125575,2009,2
19125578,2009,1
39571231,2024,12
39571299,2024,12
39571457,2025,1
39571743,2024,11
39572508,2024,11
8113223,1993,11
8113387,1994,2
8113849,1994,2
8113958,1994,2
8113971,1994,2
8113983,1994,2
8113989,1994,2
8114002,1994,2
8114515,1994,0
8115021,1993,11
8115030,1993,11
8115469,0,0
8115820,0,0
8115823,0,0
18074757,2007,0
18075659,2008,1
18075674,2008,1
18075700,2008,1
18075852,2007,0
18075862,2007,0
18075900,2008,1
18076142,2007,12
18076144,0,0
18076161,2008,1
18076175,2008,1
18076187,2008,1
18076591,2008,1
18076762,2007,12
18076792,2007,12
18076899,2008,3
18077164,2008,1
18077174,2008,3
10734800,0,0
10735303,2000,2
10735321,2000,2
10735443,2000,2
10735444,2000,2
10735446,2000,2
10735452,2000,2
10735453,2000,2
10735472,2000,5
10736009,2000,2
10736153,2000,4
10736241,0,0
10736247,0,0
10736251,0,0
10736656,0,0
10736849,1999,8
10736861,1999,7
10736966,0,0
10737180,2000,2
10737196,2000,2
10737199,2000,2
2345905,1990,0
2346031,1990,4
2346033,1990,4
2346035,1990,4
2346305,0,0
2346479,1990,5
2346746,1990,3
2346942,1990,2
2346943,1990,2
2347007,1990,3
2347008,1990,3
2347010,1990,3
2347011,1990,3
2347013,1990,3
2347042,1990,0
2347081,1990,4
2348198,0,0
2348199,0,0
2348205,0,0
2348231,1990,6
21220316,2011,1
21220318,2011,1
21220941,0,0
21221453,2011,3
21221479,0,0
21221526,2011,4
21221553,2011,6
21222144,2011,7
21222147,2011,5
21222442,2011,2
21222445,2011,3
21222447,2011,2
21222458,2011,2
21222493,2011,2
21222558,2011,1
21222609,2011,3
11258863,0,0
11258864,0,0
11258871,0,0
11258872,0,0
11258873,0,0
11258965,2001,2
11259028,2001,3
11259160,0,0
11259297,2001,4
11259348,2001,4
11259533,2001,4
11259552,2001,4
11259554,2001,4
11259574,2001,4
11259989,2001,2
11260004,2001,3
11260236,2001,4
11260250,2001,4
11260490,2001,2
11261095,0,0
11261202,1999,0
11261203,1999,0
11261210,1998,0
11261213,1998,0
11261218,1998,0
4969864,1968,6
4969991,1968,8
8637403,1996,0
8637454,1996,6
8637841,0,0
8638430,1996,4
8638728,1996,3
8638929,1996,4
8638949,1996,5
8639226,0,0
8639246,1996,1
8639495,1996,3
8639589,1996,5
8639607,1996,5
8639626,1996,5
8639665,1996,2
8639803,1996,5
1297330,0,0
1297407,0,0
1297463,0,0
1297465,0,0
1297588,0,0
1297744,1992,0
1298019,0,0
1298157,1992,0
1298337,0,0
1298355,0,0
1298374,0,0
1298375,0,0
1298378,0,0
1298379,0,0
1298380,0,0
1298386,0,0
1298387,0,0
1298390,0,0
1298393,0,0
1298397,0,0
1298400,0,0
1298401,0,0
1298405,0,0
1298407,0,0
1298488,1992,0
1298645,0,0
1298652,0,0
1298653,0,0
1298654,0,0
1298657,0,0
1298665,0,0
1298870,0,0
1298882,0,0
1299139,1992,0
1299292,0,0
1299308,0,0
1299311,0,0
1299337,0,0
1299620,1992,7
1299676,1992,0
1299755,0,0
1299804,0,0
1299836,0,0
1299840,0,0
1299976,0,0
1299977,0,0
1299978,0,0
1299983,0,0
1300016,0,0
1300034,1992,0
34327916,2021,7
34328094,2021,9
34328176,2022,3
34328300,2021,8
34329153,2021,12
34329528,2021,10
34329991,2021,10
24890564,2014,12
24890610,2014,7
24890819,2014,8
24890866,2014,8
24891085,2014,8
24891423,0,0
24891443,2014,8
24892084,2014,0
24892501,2014,7
24892527,2014,11
24892528,2014,11
24892532,2014,11
24892557,2014,0
24892632,2016,0
24892656,2014,7
24892772,2014,11
24892789,2014,7
24892802,2014,7
24892871,2014,0
24892973,2014,6
28036181,2017,1
28038743,2017,3
6540228,1984,7
6540229,1984,7
6540313,1984,8
6540566,1984,0
6540578,1984,0
6540697,1984,5
6540897,1984,0
6541008,1984,0
6541138,1984,9
6541160,1984,8
6541191,1984,8
6541486,1984,0
6541489,1984,0
6541493,1984,0
6541622,1984,9
6541627,1984,9
6541920,1984,0
6541927,1984,0
6541929,1984,0
6541946,1984,9
6542226,1984,10
6542782,1984,0
6542787,1984,0
6542865,1984,11
34852831,2021,12
34853286,2021,0
34853600,2021,0
34853991,2022,6
34854407,0,0
34854446,2021,12
29608946,2018,6
29609511,0,0
29609649,2018,4
29609697,2018,4
29610101,0,0
29610282,2018,4
29610325,2018,4
29611023,2018,3
29611082,2018,9
29611426,2018,4
29611585,2018,4
35901169,2022,8
35901987,2022,9
35903003,0,0
30657667,2019,2
30658793,2019,3
30658815,2019,3
30658832,2019,3
30659357,2019,1
30659582,2019,5
30659744,2019,3
30660026,2019,3
33281779,2020,0
33283065,0,0
33283115,2020,12
33283511,2021,1
33283545,2021,0
33283558,2023,6
33283800,2020,12
33283829,2020,12
33284492,2021,3
37476049,2023,7
37476092,2023,0
37477067,2023,8
37477261,2024,8
37477567,2023,8
37477767,2023,11
32757462,2020,9
32757877,2022,2
32757986,0,0
32758064,0,0
32758249,2020,8
32758626,2020,10
32759550,2020,0
32759864,2020,8
32759870,2020,8
22271643,2012,2
22271667,2012,3
22271821,2012,4
22272243,2012,0
22272663,2012,2
22272761,2012,2
22272818,2012,2
22272943,2012,3
22273111,2012,2
22274290,2012,5
18601651,2008,11
18602119,2008,8
18602261,2008,7
18602328,2009,2
18602738,2008,11
18602788,2008,9
18602823,2009,3
18603011,0,0
18603332,2009,3
18603334,2009,5
18603336,2009,5
18603338,2009,2
18603358,2009,3
18603462,2009,1
18603830,2008,7
18603986,0,0
18604316,0,0
18604319,0,0
18604418,0,0
3397493,1988,5
3397823,1988,8
3397933,1988,5
3397987,1988,8
3397989,1988,8
3397993,1988,8
3398718,1988,4
3398818,0,0
3399136,1988,6
3399494,1988,0
36427707,0,0
3921968,1985,5
3922023,1985,4
3922036,1985,2
3922278,1985,0
3922354,1985,3
3922371,1985,2
3922420,1985,4
3922570,1985,0
3922753,1985,6
3922786,1985,5
3922863,1985,3
3922962,1985,1
3923109,1985,7
3923337,0,0
3923346,0,0
3923418,1985,4
3923500,1985,2
3923694,1985,4
3923922,1985,4
3923933,1985,5
3923947,1985,0
3924031,1985,5
3924108,1985,6
16504521,2006,7
16504681,0,0
16504712,0,0
16504740,0,0
16505120,2006,2
16505223,2006,3
16505224,2006,3
16505906,2006,3
16505910,2006,3
16505954,2006,11
16506293,2006,10
16506324,0,0
16506515,2006,2
16506527,2006,2
16506693,2005,12
16506700,2005,12
16506738,2006,3
16506797,2006,3
16506813,2006,3
16506844,2006,3
16506847,2006,3
16506866,0,0
17553454,2007,9
17553499,2007,8
17553589,2007,7
17553669,2007,7
17553738,2008,2
17554075,2007,7
17554410,2007,4
17554478,0,0
17554753,0,0
17554915,2007,3
17554925,2007,3
17555309,0,0
17555354,2007,7
17555357,2007,7
17555358,2007,7
17555579,2007,6
17555614,2007,5
17555628,0,0
17555630,0,0
17555633,0,0
17555635,0,0
17555638,0,0
17555642,2007,5
39049483,2024,10
39049496,2024,8
39049855,2024,0
39050046,0,0
39050754,2024,0
39051044,0,0
39051095,2024,10
39051631,2024,8
21747471,2011,7
21747753,2011,0
21748189,2011,9
21748198,2011,8
21748298,2012,8
21748501,2012,2
21748813,2011,8
21748859,0,0
21749066,2011,8
21749091,2011,8
21749130,2011,8
21749133,2011,8
21749152,2011,8
21749752,2011,7
9688816,1998,9
9689037,1998,8
9689134,1998,8
9689422,1998,6
9689428,1998,6
9689433,1998,6
9689531,1998,1
9689880,1998,5
9690075,0,0
9690085,0,0
9690095,0,0
9690339,1998,6
9690341,1998,6
9690712,1998,5
9690860,1998,6
9691225,1998,8
9691232,1998,9
9691248,1998,5
9691268,1998,6
9691279,1998,4
9691299,1998,6
9691305,1998,6
9691440,1998,1
9691444,1998,1
9691453,1998,1
31708979,2017,0
31709079,2019,11
31709092,2019,11
31709095,2019,11
31709110,2019,11
31709246,2019,0
31709638,2019,12
31709709,2020,1
31710147,2020,1
31710220,2019,12
31710239,2020,1
31710473,2019,12
31710791,0,0
31711021,2020,1
31711074,0,0
31711303,2021,9
31711460,2019,11
30136051,2018,8
30136473,2018,6
30136487,2018,5
30136489,2018,5
30136492,2018,5
30136505,2018,3
30136536,2018,7
30136582,2018,9
30136658,2018,11
30137035,0,0
30137288,2018,12
30137745,2018,0
30137949,0,0
30137971,2018,9
30137981,2018,9
30138390,2018,0
10366774,1999,6
26990539,2016,4
26990739,2016,4
26991104,2016,3
26991173,2016,3
26991304,0,0
26991693,2016,6
26991838,2016,7
26992075,2016,4
26992079,2016,10
26992462,2017,1
26992516,2016,5
26992798,2016,5
26992921,2016,5
12834598,2003,10
12835047,2003,9
12836347,2001,0
12836373,2001,0
12836794,0,0
12836872,0,0
12837028,0,0
12837043,2002,0
12837079,2003,7
12837095,2003,7
12837097,2003,7
5495159,1970,12
5495174,1970,12
5495175,1970,12
5495178,1970,12
5496092,1970,9
39575833,0,0
7592016,1995,8
7592023,1995,8
7592057,1995,9
7592060,1995,9
7592064,1995,9
7592320,1995,10
7592326,1995,10
7592432,1995,11
7592483,1995,12
7592600,1995,10
7592874,1995,11
7593012,1995,6
7593013,1995,6
7593022,1995,7
7593703,1995,9
7594197,0,0
7594371,0,0
19650448,2009,5
19650641,2009,8
19650647,2009,9
19650661,2009,8
19650674,2009,0
19650763,2009,9
19651095,1988,0
19651098,1988,0
19651402,2009,10
19651413,2009,9
19651421,0,0
19651536,2009,10
19651721,2010,2
19651803,0,0
19652024,2009,11
19652196,0,0
19652298,2009,8
19652315,2009,8
19652322,2009,8
19652324,2009,8
19652367,2009,8
19652402,2009,8
19652405,2009,8
19652666,2009,10
19652784,2009,8
19652996,2009,10
29087452,2017,12
29088121,2017,10
29089019,2017,11
29089546,2017,10
29089721,2017,11
29089857,2017,9
15456202,2004,8
15456260,2004,10
15456263,2004,10
15456270,2004,10
15456293,2004,10
15456405,2005,1
15457090,2004,10
15457952,0,0
15458238,2004,8
15458327,0,0
15458332,0,0
15458366,0,0
15458419,2004,10
1824417,0,0
1824558,1991,10
1824692,1991,1
1824780,1991,1
1824820,1991,1
1824872,1991,1
1825065,1991,1
1825330,1991,1
1825499,0,0
1825820,1991,1
1825849,1991,3
1826129,1991,1
1826655,1991,4
1826661,1991,4
1826744,1991,4
1826861,1991,6
1826892,1991,1
1826927,1991,4
1826930,1991,4
1826971,0,0
35380095,2023,5
35380125,2022,4
35380512,2022,6
35380838,2022,4
35380904,2022,4
23844509,0,0
23844512,0,0
23844574,2013,8
23844606,2013,8
23845221,2013,8
23845543,2013,7
23845985,2013,11
23846147,2013,6
23846520,0,0
23846658,2013,7
23847064,2013,7
23847065,2013,7
23847066,2013,7
23847069,2013,7
22796181,2012,8
22796358,2012,11
22796759,2012,8
22796914,0,0
22797610,2012,9
22797669,2013,1
22797779,2012,7
22798059,2012,11
22798067,2012,8
22798075,2012,9
22798288,2012,9
22798676,2012,8
22798714,2012,7
10212995,0,0
10212996,0,0
10212997,0,0
10212998,0,0
10213500,1999,4
10213515,0,0
10213516,0,0
10213517,0,0
10213519,0,0
10213520,0,0
10213522,0,0
10213845,0,0
10213846,0,0
10213871,0,0
10213873,0,0
10213906,0,0
10213913,0,0
10213914,0,0
10213915,0,0
10213919,0,0
10213921,0,0
10213922,0,0
10213934,1999,0
10213938,1999,0
10213941,0,0
10213948,0,0
